ledger_idx,ledger_ref,ledger_amount,ledger_date,ledger_counterparty,best_bank_idx,features,category,route_to,detected_ts
3259,SIPBZ24+00071,881540.81,2024-03-03 00:00:00,CTTP000391,1021,"{'name_sim': 0.0351, 'ref_sim': 0.2857, 'amt_diff': 144492.19, 'date_diff_days': 19784, 'composite_score': 0.1862}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:05.591650
3270,SIPBZ24+00043,619480.52,2024-03-04 00:00:00,CTTP000322,1195,"{'name_sim': 0.0779, 'ref_sim': 0.2857, 'amt_diff': 10428.48, 'date_diff_days': 19785, 'composite_score': 0.2128}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:06.066874
3271,SIPBZ24+00069,949459.28,2024-03-04 00:00:00,CTTP001377,1019,"{'name_sim': 0.0351, 'ref_sim': 0.2857, 'amt_diff': 141739.28, 'date_diff_days': 19785, 'composite_score': 0.1869}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:06.083810
3272,SIPBZ24+00070,769395.14,2024-03-04 00:00:00,CTTP000016,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 1463.14, 'date_diff_days': 19785, 'composite_score': 0.1665}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:06.100323
3311,SIPBZ24+00072,932562.0,2024-03-05 00:00:00,CTTP000062,875,"{'name_sim': 0.0909, 'ref_sim': 0.1538, 'amt_diff': 24656.0, 'date_diff_days': 19786, 'composite_score': 0.1588}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:07.473500
3312,SIPBZ24+00074,896684.98,2024-03-05 00:00:00,CTTP000003,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 128752.98, 'date_diff_days': 19786, 'composite_score': 0.1594}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:07.490076
3313,SIPBZ24+00076,766613.66,2024-03-05 00:00:00,CTTP000328,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 1318.34, 'date_diff_days': 19786, 'composite_score': 0.1665}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:07.499013
3340,SIPBZ24+00075,793595.91,2024-03-06 00:00:00,CTTP000104,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 25663.91, 'date_diff_days': 19787, 'composite_score': 0.165}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:08.380605
3361,SIPBZ24+00546,804460.06,2024-03-06 00:00:00,CTTP000056,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 36528.06, 'date_diff_days': 19787, 'composite_score': 0.1643}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:09.098467
3393,SIPBZ24+00300,800761.81,2024-03-07 00:00:00,CTTP000003,586,"{'name_sim': 0.0339, 'ref_sim': 0.2857, 'amt_diff': 16621.81, 'date_diff_days': 19788, 'composite_score': 0.1928}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:10.311556
3446,SIPBZ24+00077,936898.84,2024-03-09 00:00:00,CTTP000062,875,"{'name_sim': 0.0909, 'ref_sim': 0.1538, 'amt_diff': 20319.16, 'date_diff_days': 19790, 'composite_score': 0.1591}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:11.977055
3447,SIPBZ24+00302,812468.44,2024-03-09 00:00:00,CTTP000027,586,"{'name_sim': 0.0339, 'ref_sim': 0.2857, 'amt_diff': 28328.44, 'date_diff_days': 19790, 'composite_score': 0.1921}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:11.993650
3448,SIPBZ24+00303,922955.2,2024-03-09 00:00:00,CTTP000027,993,"{'name_sim': 0.0357, 'ref_sim': 0.2857, 'amt_diff': 15158.8, 'date_diff_days': 19790, 'composite_score': 0.1938}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:12.010330
3455,SIPBZ24+00068,744737.02,2024-03-11 00:00:00,CTTP000040,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 23194.98, 'date_diff_days': 19792, 'composite_score': 0.165}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:12.217864
3479,SIPBZ24+00547,778833.63,2024-03-11 00:00:00,CTTP000056,1007,"{'name_sim': 0.0513, 'ref_sim': 0.2857, 'amt_diff': 6800.63, 'date_diff_days': 19792, 'composite_score': 0.2012}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:13.083725
3542,SIPBZ24+00301,740616.3,2024-03-13 00:00:00,CTTP000126,1195,"{'name_sim': 0.0779, 'ref_sim': 0.2857, 'amt_diff': 110707.3, 'date_diff_days': 19794, 'composite_score': 0.2062}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:15.364422
3597,SIPBZ24+00305,751077.75,2024-03-14 00:00:00,CTTP000256,1195,"{'name_sim': 0.0779, 'ref_sim': 0.2857, 'amt_diff': 121168.75, 'date_diff_days': 19795, 'composite_score': 0.2056}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:17.345163
3615,SIPBZ24+00267,768733.59,2024-03-15 00:00:00,CTTP000016,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 801.59, 'date_diff_days': 19796, 'composite_score': 0.1665}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:17.910087
3616,SIPBZ24+00299,932958.68,2024-03-15 00:00:00,CTTP000062,875,"{'name_sim': 0.0909, 'ref_sim': 0.1538, 'amt_diff': 24259.32, 'date_diff_days': 19796, 'composite_score': 0.1588}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:17.928020
3620,SIPBZ24+00548,789614.73,2024-03-16 00:00:00,CTTP000056,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 21682.73, 'date_diff_days': 19797, 'composite_score': 0.1652}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:18.045437
3621,SIPBZ24+00553,875462.15,2024-03-16 00:00:00,CTTP000243,993,"{'name_sim': 0.0357, 'ref_sim': 0.2857, 'amt_diff': 62651.85, 'date_diff_days': 19797, 'composite_score': 0.1911}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:18.060880
3623,SIPBZ24+00298,980049.06,2024-03-17 00:00:00,CTTP001377,755,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 144718.94, 'date_diff_days': 19798, 'composite_score': 0.1592}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:18.110473
3629,SIPBZ24+00304,892953.29,2024-03-18 00:00:00,CTTP000152,993,"{'name_sim': 0.0357, 'ref_sim': 0.2857, 'amt_diff': 45160.71, 'date_diff_days': 19799, 'composite_score': 0.1921}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:18.301539
3670,SIPBZ24+00412,775476.31,2024-03-20 00:00:00,CTTP000023,1054,"{'name_sim': 0.0377, 'ref_sim': 0.2667, 'amt_diff': 135191.31, 'date_diff_days': 19801, 'composite_score': 0.1783}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:19.709346
3671,SIPBZ24+00413,945861.33,2024-03-20 00:00:00,CTTP000062,993,"{'name_sim': 0.0357, 'ref_sim': 0.2857, 'amt_diff': 7747.33, 'date_diff_days': 19801, 'composite_score': 0.1942}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:19.725497
3674,SIPBZ24+00554,917932.65,2024-03-20 00:00:00,CTTP000027,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 150000.65, 'date_diff_days': 19801, 'composite_score': 0.1584}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:19.808568
3698,SIPBZ24+00403,769214.55,2024-03-21 00:00:00,CTTP000016,1195,"{'name_sim': 0.0779, 'ref_sim': 0.2857, 'amt_diff': 139305.55, 'date_diff_days': 19802, 'composite_score': 0.2046}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:20.542780
3741,SIPBZ24+00423,833432.98,2024-03-22 00:00:00,CTTP000328,586,"{'name_sim': 0.0339, 'ref_sim': 0.2857, 'amt_diff': 49292.98, 'date_diff_days': 19803, 'composite_score': 0.1909}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:21.790116
3757,SIPBZ24+00424,946097.0,2024-03-24 00:00:00,CTTP000062,875,"{'name_sim': 0.0909, 'ref_sim': 0.1538, 'amt_diff': 11121.0, 'date_diff_days': 19805, 'composite_score': 0.1596}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:22.289626
3765,SIPBZ24+00425,910239.77,2024-03-25 00:00:00,CTTP000391,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 142307.77, 'date_diff_days': 19806, 'composite_score': 0.1588}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:22.609955
3781,SIPBZ24+00556,903538.57,2024-03-25 00:00:00,CTTP000104,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 135606.57, 'date_diff_days': 19806, 'composite_score': 0.1591}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:23.238458
3812,SIPBZ24+00549,759128.16,2024-03-26 00:00:00,CTTP000056,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 8803.84, 'date_diff_days': 19807, 'composite_score': 0.166}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:24.394535
3903,SIPBZ24+00550,788704.65,2024-03-28 00:00:00,CTTP000056,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 20772.65, 'date_diff_days': 19809, 'composite_score': 0.1653}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:27.725201
3904,SIPBZ24+00551,744885.7,2024-03-28 00:00:00,CTTP000056,422,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 40703.89, 'date_diff_days': 19809, 'composite_score': 0.1674}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:27.733833
3924,SIPBZ24+00751,921431.54,2024-03-29 00:00:00,CTTP000002,1021,"{'name_sim': 0.0351, 'ref_sim': 0.2857, 'amt_diff': 104601.46, 'date_diff_days': 19810, 'composite_score': 0.1887}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:28.431474
3925,SIPBZ24+00555,1095137.47,2024-03-31 00:00:00,CTTP000032,213,"{'name_sim': 0.1622, 'ref_sim': 0.1538, 'amt_diff': 101812.53, 'date_diff_days': 19812, 'composite_score': 0.1876}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:28.449236
3927,SIPBZ24+00794,824651.18,2024-03-31 00:00:00,CTTP000002,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 56719.18, 'date_diff_days': 19812, 'composite_score': 0.1632}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:28.515239
3928,SIPBZ24+01056,918422.99,2024-03-31 00:00:00,CTTP000370,1066,"{'name_sim': 0.0417, 'ref_sim': 0.2667, 'amt_diff': 52526.01, 'date_diff_days': 19812, 'composite_score': 0.1859}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:28.524280
3929,SCPBZ24+00039,-824651.18,2024-03-31 00:00:00,CTTP000002,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 826638.18, 'date_diff_days': 19812, 'composite_score': 0.1695}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:28.591092
3930,SIPBZ24+01058,981334.9,2024-03-31 00:00:00,CTTP000002,475,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 36939.35, 'date_diff_days': 19812, 'composite_score': 0.1683}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:28.599126
3941,SIPBZ24+00934,1540170.71,2024-04-01 00:00:00,CTTP000027,42,"{'name_sim': 0.0364, 'ref_sim': 0.2857, 'amt_diff': 62767.29, 'date_diff_days': 19813, 'composite_score': 0.1929}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:28.939237
3942,SIPBZ24+00936,876053.68,2024-04-01 00:00:00,CTTP000243,986,"{'name_sim': 0.0635, 'ref_sim': 0.2857, 'amt_diff': 161000.68, 'date_diff_days': 19813, 'composite_score': 0.198}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:28.955234
4014,SIPBZ24+00799,899031.5,2024-04-03 00:00:00,CTTP000062,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 131099.5, 'date_diff_days': 19815, 'composite_score': 0.1593}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:31.837455
4015,SIPBZ24+00938,1036225.9,2024-04-03 00:00:00,CTTP000104,973,"{'name_sim': 0.0328, 'ref_sim': 0.2857, 'amt_diff': 64547.1, 'date_diff_days': 19815, 'composite_score': 0.1902}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:31.854019
4020,SIPBZ24+01310,874068.35,2024-04-03 00:00:00,CTTP000056,993,"{'name_sim': 0.0357, 'ref_sim': 0.2857, 'amt_diff': 64045.65, 'date_diff_days': 19815, 'composite_score': 0.191}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:32.009460
4111,SIPBZ24+00908,895933.48,2024-04-05 00:00:00,CTTP000016,15,"{'name_sim': 0.0938, 'ref_sim': 0.1538, 'amt_diff': 22489.52, 'date_diff_days': 19817, 'composite_score': 0.1602}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:35.898729
4113,SIPBZ24+00935,863941.02,2024-04-05 00:00:00,CTTP000152,598,"{'name_sim': 0.0645, 'ref_sim': 0.2857, 'amt_diff': 60398.98, 'date_diff_days': 19817, 'composite_score': 0.2041}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:35.932638
4119,SIPBZ24+01292,1109218.41,2024-04-05 00:00:00,CTTP000032,1042,"{'name_sim': 0.0408, 'ref_sim': 0.2857, 'amt_diff': 93218.41, 'date_diff_days': 19817, 'composite_score': 0.1927}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:36.132428
4122,SIPBZ24+00904,891011.43,2024-04-07 00:00:00,CTTP000016,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 123079.43, 'date_diff_days': 19819, 'composite_score': 0.1597}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:36.332309
4123,SIPBZ24+00906,897218.05,2024-04-07 00:00:00,CTTP000152,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 129286.05, 'date_diff_days': 19819, 'composite_score': 0.1594}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:36.348926
4137,SIPBZ24+00801,927443.66,2024-04-08 00:00:00,CTTP000098,475,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 90830.59, 'date_diff_days': 19820, 'composite_score': 0.1653}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:36.947624
4148,SIPBZ24+00905,1009684.84,2024-04-08 00:00:00,CTTP000062,213,"{'name_sim': 0.1622, 'ref_sim': 0.1538, 'amt_diff': 187265.16, 'date_diff_days': 19820, 'composite_score': 0.1829}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:37.371840
4155,SIPBZ24+00800,895844.79,2024-04-09 00:00:00,CTTP000023,15,"{'name_sim': 0.0938, 'ref_sim': 0.1538, 'amt_diff': 22578.21, 'date_diff_days': 19821, 'composite_score': 0.1602}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:37.730735
4176,SIPBZ24+00937,858290.55,2024-04-09 00:00:00,CTTP000049,993,"{'name_sim': 0.0357, 'ref_sim': 0.2857, 'amt_diff': 79823.45, 'date_diff_days': 19821, 'composite_score': 0.19}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:38.662370
4207,SIPBZ24+01311,798611.74,2024-04-10 00:00:00,CTTP000056,586,"{'name_sim': 0.0339, 'ref_sim': 0.2857, 'amt_diff': 14471.74, 'date_diff_days': 19822, 'composite_score': 0.1929}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:39.864988
4229,SIPBZ24+00903,990397.7,2024-04-11 00:00:00,CTTP000003,993,"{'name_sim': 0.0357, 'ref_sim': 0.2857, 'amt_diff': 52283.7, 'date_diff_days': 19823, 'composite_score': 0.192}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:40.650228
4269,SIPBZ24+01312,805739.16,2024-04-12 00:00:00,CTTP000056,586,"{'name_sim': 0.0339, 'ref_sim': 0.2857, 'amt_diff': 21599.16, 'date_diff_days': 19824, 'composite_score': 0.1925}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:41.816784
4270,SIPBZ24+00902,875423.4,2024-04-14 00:00:00,CTTP000019,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 107491.4, 'date_diff_days': 19826, 'composite_score': 0.1605}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:41.832782
4271,SIPBZ24+00912,962514.8,2024-04-14 00:00:00,CTTP000062,475,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 55759.45, 'date_diff_days': 19826, 'composite_score': 0.1673}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:41.848781
4272,SIPBZ24+00913,930362.27,2024-04-14 00:00:00,CTTP000027,993,"{'name_sim': 0.0357, 'ref_sim': 0.2857, 'amt_diff': 7751.73, 'date_diff_days': 19826, 'composite_score': 0.1942}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:41.867304
4273,SIPBZ24+00914,1070763.84,2024-04-14 00:00:00,CTTP000027,1064,"{'name_sim': 0.0417, 'ref_sim': 0.2667, 'amt_diff': 152337.16, 'date_diff_days': 19826, 'composite_score': 0.1816}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:41.883893
4275,SIPBZ24+01313,804650.43,2024-04-14 00:00:00,CTTP000056,586,"{'name_sim': 0.0339, 'ref_sim': 0.2857, 'amt_diff': 20510.43, 'date_diff_days': 19826, 'composite_score': 0.1926}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:41.950109
4278,SCPBZ24+00101,-875423.4,2024-04-14 00:00:00,CTTP000019,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 877410.4, 'date_diff_days': 19826, 'composite_score': 0.1695}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:42.083588
4279,SIPBZ24+01770,875423.4,2024-04-14 00:00:00,CTTP001505,1020,"{'name_sim': 0.069, 'ref_sim': 0.2857, 'amt_diff': 101546.6, 'date_diff_days': 19826, 'composite_score': 0.2038}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:42.100273
4307,SIPBZ24+01298,1109535.04,2024-04-15 00:00:00,CTTP000032,978,"{'name_sim': 0.037, 'ref_sim': 0.2857, 'amt_diff': 99504.96, 'date_diff_days': 19827, 'composite_score': 0.1908}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:43.199004
4312,SIPBZ24+00939,895192.42,2024-04-16 00:00:00,CTTP000104,993,"{'name_sim': 0.0357, 'ref_sim': 0.2857, 'amt_diff': 42921.58, 'date_diff_days': 19828, 'composite_score': 0.1922}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:43.348862
4313,SIPBZ24+00940,871835.56,2024-04-16 00:00:00,CTTP000371,1217,"{'name_sim': 0.1053, 'ref_sim': 0.1538, 'amt_diff': 103903.56, 'date_diff_days': 19828, 'composite_score': 0.1606}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:43.364861
4390,SIPBZ24+01051,905744.56,2024-04-18 00:00:00,CTTP000126,1066,"{'name_sim': 0.0417, 'ref_sim': 0.2667, 'amt_diff': 65204.44, 'date_diff_days': 19830, 'composite_score': 0.1852}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:46.345499
4391,SIPBZ24+01052,990926.49,2024-04-18 00:00:00,CTTP000003,475,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 27347.76, 'date_diff_days': 19830, 'composite_score': 0.1688}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:46.362247
4397,SIPBZ24+01314,808265.45,2024-04-18 00:00:00,CTTP000056,586,"{'name_sim': 0.0339, 'ref_sim': 0.2857, 'amt_diff': 24125.45, 'date_diff_days': 19830, 'composite_score': 0.1923}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:46.553855
4431,SIPBZ24+01196,914120.81,2024-04-20 00:00:00,CTTP000002,1066,"{'name_sim': 0.0417, 'ref_sim': 0.4, 'amt_diff': 56828.19, 'date_diff_days': 19832, 'composite_score': 0.2456}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:47.634100
4438,SIPBZ24+01053,922175.59,2024-04-22 00:00:00,CTTP000016,993,"{'name_sim': 0.0357, 'ref_sim': 0.2857, 'amt_diff': 15938.41, 'date_diff_days': 19834, 'composite_score': 0.1938}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:47.957147
4455,SIPBZ24+01193,873683.19,2024-04-22 00:00:00,CTTP000002,993,"{'name_sim': 0.0357, 'ref_sim': 0.2857, 'amt_diff': 64430.81, 'date_diff_days': 19834, 'composite_score': 0.191}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:48.618163
4491,SIPBZ24+01192,967945.14,2024-04-24 00:00:00,CTTP000152,1042,"{'name_sim': 0.0408, 'ref_sim': 0.2857, 'amt_diff': 48054.86, 'date_diff_days': 19836, 'composite_score': 0.1945}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:50.016530
4492,SIPBZ24+01195,988327.67,2024-04-24 00:00:00,CTTP000077,1066,"{'name_sim': 0.0417, 'ref_sim': 0.2667, 'amt_diff': 17378.67, 'date_diff_days': 19836, 'composite_score': 0.1879}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:50.033267
4520,SIPBZ24+01194,1405196.85,2024-04-25 00:00:00,CTTP001377,1064,"{'name_sim': 0.0417, 'ref_sim': 0.4, 'amt_diff': 182095.85, 'date_diff_days': 19837, 'composite_score': 0.2423}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:51.190128
4521,SIPBZ24+01197,802531.08,2024-04-25 00:00:00,CTTP000023,580,"{'name_sim': 0.0526, 'ref_sim': 0.2857, 'amt_diff': 30306.08, 'date_diff_days': 19837, 'composite_score': 0.2004}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:51.206789
4556,SIPBZ24+01296,846610.27,2024-04-26 00:00:00,CTTP000002,1046,"{'name_sim': 0.029, 'ref_sim': 0.2857, 'amt_diff': 143759.27, 'date_diff_days': 19838, 'composite_score': 0.1831}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:52.328803
4557,SIPBZ24+01290,877566.49,2024-04-27 00:00:00,CTTP000027,289,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 63195.49, 'date_diff_days': 19839, 'composite_score': 0.1666}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:52.352802
4558,SIPBZ24+01291,702072.18,2024-04-27 00:00:00,CTTP000027,422,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 2109.63, 'date_diff_days': 19839, 'composite_score': 0.17}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:52.363762
4559,SIPBZ24+01198,1020513.66,2024-04-28 00:00:00,CTTP000062,1066,"{'name_sim': 0.0417, 'ref_sim': 0.2667, 'amt_diff': 49564.66, 'date_diff_days': 19840, 'composite_score': 0.1863}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:52.380820
4560,SIPBZ24+01294,886297.9,2024-04-28 00:00:00,CTTP000019,289,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 71926.9, 'date_diff_days': 19840, 'composite_score': 0.1661}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:52.388823
4562,SCPBZ24+00099,-886297.9,2024-04-28 00:00:00,CTTP000019,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 888284.9, 'date_diff_days': 19840, 'composite_score': 0.1695}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:52.488392
4563,SIPBZ24+01768,886297.9,2024-04-28 00:00:00,CTTP001505,580,"{'name_sim': 0.0526, 'ref_sim': 0.2857, 'amt_diff': 114072.9, 'date_diff_days': 19840, 'composite_score': 0.1958}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:52.504364
4598,SIPBZ24+01297,870385.11,2024-04-29 00:00:00,CTTP000040,580,"{'name_sim': 0.0526, 'ref_sim': 0.2857, 'amt_diff': 98160.11, 'date_diff_days': 19841, 'composite_score': 0.1966}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:53.969551
4599,SIPBZ24+01315,808191.4,2024-04-29 00:00:00,CTTP000056,598,"{'name_sim': 0.0645, 'ref_sim': 0.2857, 'amt_diff': 116148.6, 'date_diff_days': 19841, 'composite_score': 0.2004}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:53.986673
4648,SIPBZ24+01295,1112185.6,2024-04-30 00:00:00,CTTP000032,213,"{'name_sim': 0.1622, 'ref_sim': 0.1538, 'amt_diff': 84764.4, 'date_diff_days': 19842, 'composite_score': 0.1884}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:55.793640
4655,SIPBZ24+01787,967977.76,2024-04-30 00:00:00,CTTP000370,475,"{'name_sim': 0.1132, 'ref_sim': 0.1538, 'amt_diff': 50296.49, 'date_diff_days': 19842, 'composite_score': 0.1676}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:56.078263
4656,SCPBZ24+00102,-967977.76,2024-04-30 00:00:00,CTTP000370,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 969964.76, 'date_diff_days': 19842, 'composite_score': 0.1695}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:56.133582
4657,SIPBZ24+01792,969247.76,2024-04-30 00:00:00,CTTP000370,1042,"{'name_sim': 0.0408, 'ref_sim': 0.2857, 'amt_diff': 46752.24, 'date_diff_days': 19842, 'composite_score': 0.1945}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:56.150937
4707,SIPBZ24+01412,922077.81,2024-05-02 00:00:00,CTTP000023,1066,"{'name_sim': 0.0417, 'ref_sim': 0.2667, 'amt_diff': 48871.19, 'date_diff_days': 19844, 'composite_score': 0.1861}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:58.223066
4745,SIPBZ24+01631,930607.76,2024-05-05 00:00:00,CTTP000027,993,"{'name_sim': 0.0357, 'ref_sim': 0.2857, 'amt_diff': 7506.24, 'date_diff_days': 19847, 'composite_score': 0.1942}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:59.489276
4746,SIPBZ24+01632,911402.64,2024-05-05 00:00:00,CTTP000027,993,"{'name_sim': 0.0357, 'ref_sim': 0.2857, 'amt_diff': 26711.36, 'date_diff_days': 19847, 'composite_score': 0.1932}",LOW_SCORE,Finance_Senior,2025-09-08T18:21:59.506252
4774,SIPBZ24+01413,907656.79,2024-05-07 00:00:00,CTTP000016,993,"{'name_sim': 0.0357, 'ref_sim': 0.2857, 'amt_diff': 30457.21, 'date_diff_days': 19849, 'composite_score': 0.193}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:00.762441
4775,SIPBZ24+01414,875370.03,2024-05-07 00:00:00,CTTP000040,1066,"{'name_sim': 0.0417, 'ref_sim': 0.2667, 'amt_diff': 95578.97, 'date_diff_days': 19849, 'composite_score': 0.1833}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:00.778371
4791,SIPBZ24+01648,1107423.59,2024-05-07 00:00:00,CTTP000032,579,"{'name_sim': 0.0656, 'ref_sim': 0.2857, 'amt_diff': 21635.41, 'date_diff_days': 19849, 'composite_score': 0.2071}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:01.492413
4851,SIPBZ24+01411,885868.73,2024-05-10 00:00:00,CTTP000019,1066,"{'name_sim': 0.0417, 'ref_sim': 0.2667, 'amt_diff': 85080.27, 'date_diff_days': 19852, 'composite_score': 0.1839}",LOW_SCORE,Finance_Senior,2025-09-08T18:22:03.558855
