ledger_idx,ledger_ref,ledger_amount,ledger_date,ledger_counterparty,best_bank_idx,features,category,route_to,detected_ts
4360,SIPBZ24+00942,4711.28,2024-04-18 00:00:00,CTTP000100,1192,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2198.28, 'date_diff_days': 19830, 'composite_score': 0.1962}",LOW_SCORE,AP_Team,2025-09-08T18:21:45.263368
4361,SIPBZ24+00950,4776.6,2024-04-18 00:00:00,CTTP000091,1192,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2263.6, 'date_diff_days': 19830, 'composite_score': 0.1958}",LOW_SCORE,AP_Team,2025-09-08T18:21:45.321382
4362,SIPBZ24+00951,13659.0,2024-04-18 00:00:00,CTTP000322,283,"{'name_sim': 0.125, 'ref_sim': 0.1429, 'amt_diff': 1341.0, 'date_diff_days': 19830, 'composite_score': 0.1656}",LOW_SCORE,AP_Team,2025-09-08T18:21:45.345383
4363,SIPBZ24+00952,4746.2,2024-04-18 00:00:00,CTTP000091,1192,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2233.2, 'date_diff_days': 19830, 'composite_score': 0.196}",LOW_SCORE,AP_Team,2025-09-08T18:21:45.401382
4364,SIPBZ24+00953,4753.8,2024-04-18 00:00:00,CTTP000091,1192,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2240.8, 'date_diff_days': 19830, 'composite_score': 0.1959}",LOW_SCORE,AP_Team,2025-09-08T18:21:45.446502
4365,SIPBZ24+00956,9929.91,2024-04-18 00:00:00,CTTP000285,807,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1982.91, 'date_diff_days': 19830, 'composite_score': 0.2095}",LOW_SCORE,AP_Team,2025-09-08T18:21:45.488421
4366,SIPBZ24+00957,10336.25,2024-04-18 00:00:00,CTTP000285,807,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2389.25, 'date_diff_days': 19830, 'composite_score': 0.2079}",LOW_SCORE,AP_Team,2025-09-08T18:21:45.529655
4367,SIPBZ24+00978,13535.43,2024-04-18 00:00:00,CTTP000212,997,"{'name_sim': 0.0278, 'ref_sim': 0.2857, 'amt_diff': 4695.43, 'date_diff_days': 19830, 'composite_score': 0.1737}",LOW_SCORE,AP_Team,2025-09-08T18:21:45.562968
4368,SIPBZ24+00979,30400.08,2024-04-18 00:00:00,CTTP000020,118,"{'name_sim': 0.1667, 'ref_sim': 0.1538, 'amt_diff': 4599.92, 'date_diff_days': 19830, 'composite_score': 0.1867}",LOW_SCORE,AP_Team,2025-09-08T18:21:45.571898
4369,SIPBZ24+00980,46308.89,2024-04-18 00:00:00,CTTP000097,152,"{'name_sim': 0.1404, 'ref_sim': 0.1429, 'amt_diff': 3691.11, 'date_diff_days': 19830, 'composite_score': 0.1735}",LOW_SCORE,AP_Team,2025-09-08T18:21:45.597712
4370,SIPBZ24+00993,11911.71,2024-04-18 00:00:00,CTTP000255,806,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 3964.71, 'date_diff_days': 19830, 'composite_score': 0.2028}",LOW_SCORE,AP_Team,2025-09-08T18:21:45.628983
4371,SIPBZ24+00994,4564.91,2024-04-18 00:00:00,CTTP000363,1192,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2051.91, 'date_diff_days': 19830, 'composite_score': 0.197}",LOW_SCORE,AP_Team,2025-09-08T18:21:45.678979
4372,SIPBZ24+00996,26670.0,2024-04-18 00:00:00,CTTP000094,1194,"{'name_sim': 0.1176, 'ref_sim': 0.1429, 'amt_diff': 4010.0, 'date_diff_days': 19830, 'composite_score': 0.1597}",LOW_SCORE,AP_Team,2025-09-08T18:21:45.702981
4373,SIPBZ24+00997,6817.68,2024-04-18 00:00:00,CTTP000008,807,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1129.32, 'date_diff_days': 19830, 'composite_score': 0.2112}",LOW_SCORE,AP_Team,2025-09-08T18:21:45.744258
4374,SIPBZ24+00998,6719.92,2024-04-18 00:00:00,CTTP000168,807,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1227.08, 'date_diff_days': 19830, 'composite_score': 0.2104}",LOW_SCORE,AP_Team,2025-09-08T18:21:45.796152
4375,SIPBZ24+00999,7723.88,2024-04-18 00:00:00,CTTP000386,807,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 223.12, 'date_diff_days': 19830, 'composite_score': 0.218}",LOW_SCORE,AP_Team,2025-09-08T18:21:45.837485
4376,SIPBZ24+01000,7992.05,2024-04-18 00:00:00,CTTP000297,804,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 45.05, 'date_diff_days': 19830, 'composite_score': 0.2192}",LOW_SCORE,AP_Team,2025-09-08T18:21:45.894554
4377,SIPBZ24+01001,7597.69,2024-04-18 00:00:00,CTTP000387,804,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 349.31, 'date_diff_days': 19830, 'composite_score': 0.2172}",LOW_SCORE,AP_Team,2025-09-08T18:21:45.937580
4378,SIPBZ24+01002,6360.68,2024-04-18 00:00:00,CTTP000212,804,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1586.32, 'date_diff_days': 19830, 'composite_score': 0.207}",LOW_SCORE,AP_Team,2025-09-08T18:21:45.995609
4379,SIPBZ24+01006,24751.07,2024-04-18 00:00:00,CTTP000383,17,"{'name_sim': 0.0635, 'ref_sim': 0.2857, 'amt_diff': 1562.1, 'date_diff_days': 19830, 'composite_score': 0.204}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.021095
4380,SIPBZ24+01007,25941.93,2024-04-18 00:00:00,CTTP000007,203,"{'name_sim': 0.1143, 'ref_sim': 0.2857, 'amt_diff': 4058.07, 'date_diff_days': 19830, 'composite_score': 0.2222}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.037786
4381,SIPBZ24+01018,19729.8,2024-04-18 00:00:00,CTTP001375,1161,"{'name_sim': 0.0667, 'ref_sim': 0.2857, 'amt_diff': 2165.16, 'date_diff_days': 19830, 'composite_score': 0.2031}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.061828
4382,SIPBZ24+01022,12674.48,2024-04-18 00:00:00,CTTP000369,913,"{'name_sim': 0.1176, 'ref_sim': 0.2857, 'amt_diff': 394.48, 'date_diff_days': 19830, 'composite_score': 0.23}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.104271
4383,SIPBZ24+01036,50562.6,2024-04-18 00:00:00,CTTP000005,152,"{'name_sim': 0.1404, 'ref_sim': 0.2857, 'amt_diff': 562.6, 'date_diff_days': 19830, 'composite_score': 0.2412}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.121226
4384,SIPBZ24+01037,18387.84,2024-04-18 00:00:00,CTTP000132,284,"{'name_sim': 0.1765, 'ref_sim': 0.2857, 'amt_diff': 1612.16, 'date_diff_days': 19830, 'composite_score': 0.2536}",DATE_MISMATCH,AP_Team,2025-09-08T18:21:46.154332
4385,SIPBZ24+01038,91679.0,2024-04-18 00:00:00,CTTP000330,206,"{'name_sim': 0.0759, 'ref_sim': 0.2857, 'amt_diff': 3321.0, 'date_diff_days': 19830, 'composite_score': 0.2109}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.170320
4386,SIPBZ24+01041,42723.0,2024-04-18 00:00:00,CTTP000269,152,"{'name_sim': 0.1404, 'ref_sim': 0.2857, 'amt_diff': 7277.0, 'date_diff_days': 19830, 'composite_score': 0.2332}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.186320
4387,SIPBZ24+01044,4446.0,2024-04-18 00:00:00,CTTP000339,242,"{'name_sim': 0.0656, 'ref_sim': 0.2857, 'amt_diff': 554.0, 'date_diff_days': 19830, 'composite_score': 0.2018}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.242322
4388,SIPBZ24+01048,17556.0,2024-04-18 00:00:00,CTTP000128,1161,"{'name_sim': 0.0667, 'ref_sim': 0.2857, 'amt_diff': 8.64, 'date_diff_days': 19830, 'composite_score': 0.2085}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.274321
4389,SIPBZ24+01050,4959.0,2024-04-18 00:00:00,CTTP000226,965,"{'name_sim': 0.1091, 'ref_sim': 0.2857, 'amt_diff': 857.0, 'date_diff_days': 19830, 'composite_score': 0.219}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.337496
4392,SCPBZ24+00046,-206.78,2024-04-18 00:00:00,CTTP000007,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2193.78, 'date_diff_days': 19830, 'composite_score': 0.1695}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.395006
4393,SIPBZ24+01081,22600.0,2024-04-18 00:00:00,CTTP001467,559,"{'name_sim': 0.0656, 'ref_sim': 0.2857, 'amt_diff': 0.0, 'date_diff_days': 19830, 'composite_score': 0.2081}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.419481
4394,SIPBZ24+01181,228441.08,2024-04-18 00:00:00,CTTP001474,1130,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 39377.08, 'date_diff_days': 19830, 'composite_score': 0.2109}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.435481
4395,SIPBZ24+01309,12213.56,2024-04-18 00:00:00,CTTP000003,796,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2280.56, 'date_diff_days': 19830, 'composite_score': 0.2101}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.470591
4396,SCPBZ24+00060,-30023.95,2024-04-18 00:00:00,CTTP000126,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 32010.95, 'date_diff_days': 19830, 'composite_score': 0.1695}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.536678
4398,SCPBZ24+00072,-228441.08,2024-04-18 00:00:00,CTTP001474,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 230428.08, 'date_diff_days': 19830, 'composite_score': 0.1695}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.603809
4399,SIPBZ24+01398,228441.08,2024-04-18 00:00:00,CTTP001474,968,"{'name_sim': 0.0417, 'ref_sim': 0.2857, 'amt_diff': 2422.08, 'date_diff_days': 19830, 'composite_score': 0.1968}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.620521
4400,SIPBZ24+00954,17477.7,2024-04-19 00:00:00,CTTP000058,286,"{'name_sim': 0.1765, 'ref_sim': 0.1429, 'amt_diff': 2522.3, 'date_diff_days': 19831, 'composite_score': 0.1865}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.653857
4401,SIPBZ24+00955,4478.16,2024-04-19 00:00:00,CTTP000058,1192,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1965.16, 'date_diff_days': 19831, 'composite_score': 0.1975}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.710999
4402,SIPBZ24+00958,167877.34,2024-04-19 00:00:00,CTTP000012,691,"{'name_sim': 0.0513, 'ref_sim': 0.2667, 'amt_diff': 21192.34, 'date_diff_days': 19831, 'composite_score': 0.1868}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.726998
4403,SIPBZ24+00959,37468.64,2024-04-19 00:00:00,CTTP000007,118,"{'name_sim': 0.1667, 'ref_sim': 0.1538, 'amt_diff': 2468.64, 'date_diff_days': 19831, 'composite_score': 0.1909}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.744945
4404,SIPBZ24+00962,8772.18,2024-04-19 00:00:00,CTTP000235,805,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 825.18, 'date_diff_days': 19831, 'composite_score': 0.2148}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.795173
4405,SIPBZ24+00965,40520.62,2024-04-19 00:00:00,CTTP000138,199,"{'name_sim': 0.1538, 'ref_sim': 0.1538, 'amt_diff': 520.62, 'date_diff_days': 19831, 'composite_score': 0.1878}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.811434
4406,SIPBZ24+00969,45463.85,2024-04-19 00:00:00,CTTP000143,199,"{'name_sim': 0.1538, 'ref_sim': 0.1538, 'amt_diff': 5463.85, 'date_diff_days': 19831, 'composite_score': 0.1825}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.828242
4407,SIPBZ24+00970,15396.98,2024-04-19 00:00:00,CTTP000054,590,"{'name_sim': 0.0303, 'ref_sim': 0.2857, 'amt_diff': 4923.02, 'date_diff_days': 19831, 'composite_score': 0.1762}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.861000
4408,SIPBZ24+00972,8149.97,2024-04-19 00:00:00,CTTP000275,805,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 202.97, 'date_diff_days': 19831, 'composite_score': 0.2182}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.909001
4409,SIPBZ24+00973,16746.05,2024-04-19 00:00:00,CTTP000363,284,"{'name_sim': 0.1765, 'ref_sim': 0.1429, 'amt_diff': 3253.95, 'date_diff_days': 19831, 'composite_score': 0.184}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.932999
4410,SIPBZ24+00974,41527.53,2024-04-19 00:00:00,CTTP000031,118,"{'name_sim': 0.1667, 'ref_sim': 0.1538, 'amt_diff': 6527.53, 'date_diff_days': 19831, 'composite_score': 0.1864}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.954490
4411,SIPBZ24+00977,27175.03,2024-04-19 00:00:00,CTTP000026,203,"{'name_sim': 0.1143, 'ref_sim': 0.1429, 'amt_diff': 2824.97, 'date_diff_days': 19831, 'composite_score': 0.1605}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.970495
4412,SIPBZ24+00982,20516.46,2024-04-19 00:00:00,CTTP000274,1194,"{'name_sim': 0.1176, 'ref_sim': 0.2857, 'amt_diff': 2143.54, 'date_diff_days': 19831, 'composite_score': 0.2263}",LOW_SCORE,AP_Team,2025-09-08T18:21:46.994742
4413,SIPBZ24+01003,2733.37,2024-04-19 00:00:00,CTTP000064,1192,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 220.37, 'date_diff_days': 19831, 'composite_score': 0.2154}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.044853
4414,SIPBZ24+01012,152665.7,2024-04-19 00:00:00,CTTP000005,347,"{'name_sim': 0.1176, 'ref_sim': 0.2857, 'amt_diff': 17753.7, 'date_diff_days': 19831, 'composite_score': 0.2257}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.069798
4415,SIPBZ24+01017,21986.88,2024-04-19 00:00:00,CTTP000038,559,"{'name_sim': 0.0656, 'ref_sim': 0.2857, 'amt_diff': 613.12, 'date_diff_days': 19831, 'composite_score': 0.2067}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.086588
4416,SIPBZ24+01020,37468.4,2024-04-19 00:00:00,CTTP000100,203,"{'name_sim': 0.1143, 'ref_sim': 0.2857, 'amt_diff': 7468.4, 'date_diff_days': 19831, 'composite_score': 0.22}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.111301
4417,SIPBZ24+01026,9514.52,2024-04-19 00:00:00,CTTP000270,949,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 343.48, 'date_diff_days': 19831, 'composite_score': 0.2177}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.153190
4418,SIPBZ24+01027,17152.0,2024-04-19 00:00:00,CTTP001375,913,"{'name_sim': 0.1176, 'ref_sim': 0.2857, 'amt_diff': 4872.0, 'date_diff_days': 19831, 'composite_score': 0.2173}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.177318
4419,SIPBZ24+01028,32106.2,2024-04-19 00:00:00,CTTP000006,203,"{'name_sim': 0.1143, 'ref_sim': 0.2857, 'amt_diff': 2106.2, 'date_diff_days': 19831, 'composite_score': 0.2267}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.193319
4420,SIPBZ24+01034,17486.2,2024-04-19 00:00:00,CTTP000087,284,"{'name_sim': 0.1765, 'ref_sim': 0.2857, 'amt_diff': 2513.8, 'date_diff_days': 19831, 'composite_score': 0.2508}",AMOUNT_MISMATCH,AP_Team,2025-09-08T18:21:47.219754
4421,SIPBZ24+01035,11117.76,2024-04-19 00:00:00,CTTP000038,698,"{'name_sim': 0.0741, 'ref_sim': 0.4, 'amt_diff': 3614.24, 'date_diff_days': 19831, 'composite_score': 0.2471}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.259756
4422,SIPBZ24+01054,3073.14,2024-04-19 00:00:00,CTTP001375,1192,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 560.14, 'date_diff_days': 19831, 'composite_score': 0.2104}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.311186
4423,SIPBZ24+01059,15339.59,2024-04-19 00:00:00,CTTP000379,286,"{'name_sim': 0.1765, 'ref_sim': 0.2857, 'amt_diff': 4660.41, 'date_diff_days': 19831, 'composite_score': 0.2428}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.344021
4424,SIPBZ24+01182,228263.56,2024-04-19 00:00:00,CTTP001474,1130,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 39199.56, 'date_diff_days': 19831, 'composite_score': 0.2109}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.360025
4425,SIPBZ24+01188,0.0,2024-04-19 00:00:00,CTTP000320,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1987.0, 'date_diff_days': 19831, 'composite_score': 0.1695}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.394254
4426,SCPBZ24+00057,-152665.7,2024-04-19 00:00:00,CTTP000005,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 154652.7, 'date_diff_days': 19831, 'composite_score': 0.1695}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.461224
4427,SIPBZ24+01277,81977.2,2024-04-19 00:00:00,CTTP000005,971,"{'name_sim': 0.0357, 'ref_sim': 0.2857, 'amt_diff': 4565.2, 'date_diff_days': 19831, 'composite_score': 0.1919}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.477224
4428,SIPBZ24+01278,70688.5,2024-04-19 00:00:00,CTTP000005,971,"{'name_sim': 0.0357, 'ref_sim': 0.2857, 'amt_diff': 6723.5, 'date_diff_days': 19831, 'composite_score': 0.1899}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.502130
4429,SCPBZ24+00073,-228263.56,2024-04-19 00:00:00,CTTP001474,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 230250.56, 'date_diff_days': 19831, 'composite_score': 0.1695}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.560892
4430,SIPBZ24+01397,228263.56,2024-04-19 00:00:00,CTTP001474,583,"{'name_sim': 0.04, 'ref_sim': 0.2857, 'amt_diff': 2046.56, 'date_diff_days': 19831, 'composite_score': 0.1961}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.585952
4432,SCPBZ24+00061,-38156.48,2024-04-20 00:00:00,CTTP000002,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 40143.48, 'date_diff_days': 19832, 'composite_score': 0.1695}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.738100
4433,SIPBZ24+00989,4700.0,2024-04-22 00:00:00,CTTP000058,1192,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 2187.0, 'date_diff_days': 19834, 'composite_score': 0.1962}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.793101
4434,SIPBZ24+01008,13633.76,2024-04-22 00:00:00,CTTP000375,913,"{'name_sim': 0.1176, 'ref_sim': 0.2857, 'amt_diff': 1353.76, 'date_diff_days': 19834, 'composite_score': 0.2265}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.827401
4435,SIPBZ24+01009,4703.76,2024-04-22 00:00:00,CTTP000058,1191,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 444.76, 'date_diff_days': 19834, 'composite_score': 0.2148}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.885114
4436,SIPBZ24+01010,13338.44,2024-04-22 00:00:00,CTTP000322,913,"{'name_sim': 0.1176, 'ref_sim': 0.2857, 'amt_diff': 1058.44, 'date_diff_days': 19834, 'composite_score': 0.2275}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.909115
4437,SIPBZ24+01011,14595.0,2024-04-22 00:00:00,CTTP000322,913,"{'name_sim': 0.1176, 'ref_sim': 0.2857, 'amt_diff': 2315.0, 'date_diff_days': 19834, 'composite_score': 0.2236}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.941114
4439,SIPBZ24+01065,162190.08,2024-04-22 00:00:00,CTTP000281,1055,"{'name_sim': 0.0392, 'ref_sim': 0.4, 'amt_diff': 3491.08, 'date_diff_days': 19834, 'composite_score': 0.2466}",LOW_SCORE,AP_Team,2025-09-08T18:21:47.981114
4440,SIPBZ24+01094,7660.8,2024-04-22 00:00:00,CTTP000387,804,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 286.2, 'date_diff_days': 19834, 'composite_score': 0.2176}",LOW_SCORE,AP_Team,2025-09-08T18:21:48.029113
4441,SIPBZ24+01096,27545.56,2024-04-22 00:00:00,CTTP000024,203,"{'name_sim': 0.1143, 'ref_sim': 0.2857, 'amt_diff': 2454.44, 'date_diff_days': 19834, 'composite_score': 0.2255}",LOW_SCORE,AP_Team,2025-09-08T18:21:48.045115
4442,SIPBZ24+01125,7698.98,2024-04-22 00:00:00,CTTP000212,804,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 248.02, 'date_diff_days': 19834, 'composite_score': 0.2179}",LOW_SCORE,AP_Team,2025-09-08T18:21:48.093683
4443,SIPBZ24+01126,23608.75,2024-04-22 00:00:00,CTTP000097,1194,"{'name_sim': 0.1176, 'ref_sim': 0.2857, 'amt_diff': 948.75, 'date_diff_days': 19834, 'composite_score': 0.2295}",LOW_SCORE,AP_Team,2025-09-08T18:21:48.110132
4444,SIPBZ24+01127,26226.88,2024-04-22 00:00:00,CTTP000066,1194,"{'name_sim': 0.1176, 'ref_sim': 0.2857, 'amt_diff': 3566.88, 'date_diff_days': 19834, 'composite_score': 0.2247}",LOW_SCORE,AP_Team,2025-09-08T18:21:48.127009
4445,SIPBZ24+01128,26958.63,2024-04-22 00:00:00,CTTP000075,1194,"{'name_sim': 0.1176, 'ref_sim': 0.2857, 'amt_diff': 4298.63, 'date_diff_days': 19834, 'composite_score': 0.2235}",LOW_SCORE,AP_Team,2025-09-08T18:21:48.142861
4446,SIPBZ24+01129,6188.77,2024-04-22 00:00:00,CTTP000008,1183,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1435.77, 'date_diff_days': 19834, 'composite_score': 0.2079}",LOW_SCORE,AP_Team,2025-09-08T18:21:48.193622
4447,SIPBZ24+01130,7145.37,2024-04-22 00:00:00,CTTP000008,804,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 801.63, 'date_diff_days': 19834, 'composite_score': 0.2139}",LOW_SCORE,AP_Team,2025-09-08T18:21:48.250920
4448,SIPBZ24+01132,2747.34,2024-04-22 00:00:00,CTTP000277,1192,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 234.34, 'date_diff_days': 19834, 'composite_score': 0.2152}",LOW_SCORE,AP_Team,2025-09-08T18:21:48.293162
4449,SIPBZ24+01150,4334.4,2024-04-22 00:00:00,CTTP000246,1183,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 418.6, 'date_diff_days': 19834, 'composite_score': 0.2147}",LOW_SCORE,AP_Team,2025-09-08T18:21:48.359216
4450,SIPBZ24+01152,20777.76,2024-04-22 00:00:00,CTTP000269,286,"{'name_sim': 0.1765, 'ref_sim': 0.2857, 'amt_diff': 777.76, 'date_diff_days': 19834, 'composite_score': 0.2561}",DATE_MISMATCH,AP_Team,2025-09-08T18:21:48.385600
4451,SIPBZ24+01162,2472.54,2024-04-22 00:00:00,CTTP001375,1192,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 40.46, 'date_diff_days': 19834, 'composite_score': 0.2187}",LOW_SCORE,AP_Team,2025-09-08T18:21:48.434635
4452,SIPBZ24+01163,6197.76,2024-04-22 00:00:00,CTTP001375,1185,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 281.76, 'date_diff_days': 19834, 'composite_score': 0.2172}",LOW_SCORE,AP_Team,2025-09-08T18:21:48.509784
4453,SIPBZ24+01176,5035.8,2024-04-22 00:00:00,CTTP000105,1183,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 282.8, 'date_diff_days': 19834, 'composite_score': 0.2167}",LOW_SCORE,AP_Team,2025-09-08T18:21:48.576848
4454,SIPBZ24+01190,0.0,2024-04-22 00:00:00,CTTP001467,802,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1987.0, 'date_diff_days': 19834, 'composite_score': 0.1695}",LOW_SCORE,AP_Team,2025-09-08T18:21:48.601591
4456,SCPBZ24+00066,-28375.64,2024-04-22 00:00:00,CTTP000016,803,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 30362.64, 'date_diff_days': 19834, 'composite_score': 0.1695}",LOW_SCORE,AP_Team,2025-09-08T18:21:48.668058
4457,SIPBZ24+01064,4673.68,2024-04-23 00:00:00,CTTP000100,242,"{'name_sim': 0.0656, 'ref_sim': 0.2857, 'amt_diff': 326.32, 'date_diff_days': 19835, 'composite_score': 0.2046}",LOW_SCORE,AP_Team,2025-09-08T18:21:48.726090
4458,SIPBZ24+01066,215920.98,2024-04-23 00:00:00,CTTP000281,1053,"{'name_sim': 0.0678, 'ref_sim': 0.2667, 'amt_diff': 11734.98, 'date_diff_days': 19835, 'composite_score': 0.1978}",LOW_SCORE,AP_Team,2025-09-08T18:21:48.742820
4459,SIPBZ24+01093,60686.95,2024-04-23 00:00:00,CTTP000244,152,"{'name_sim': 0.1404, 'ref_sim': 0.2857, 'amt_diff': 10686.95, 'date_diff_days': 19835, 'composite_score': 0.2329}",LOW_SCORE,AP_Team,2025-09-08T18:21:48.759456
4460,SIPBZ24+01105,6906.39,2024-04-23 00:00:00,CTTP000026,965,"{'name_sim': 0.1091, 'ref_sim': 0.2857, 'amt_diff': 1090.39, 'date_diff_days': 19835, 'composite_score': 0.2198}",LOW_SCORE,AP_Team,2025-09-08T18:21:48.818056
4461,SIPBZ24+01106,7385.45,2024-04-23 00:00:00,CTTP000026,804,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 561.55, 'date_diff_days': 19835, 'composite_score': 0.2157}",LOW_SCORE,AP_Team,2025-09-08T18:21:48.858731
4462,SIPBZ24+01107,6370.3,2024-04-23 00:00:00,CTTP000026,800,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1576.7, 'date_diff_days': 19835, 'composite_score': 0.2071}",LOW_SCORE,AP_Team,2025-09-08T18:21:48.908632
4463,SIPBZ24+01108,6808.0,2024-04-23 00:00:00,CTTP000212,801,"{'name_sim': 0.0909, 'ref_sim': 0.2857, 'amt_diff': 1139.0, 'date_diff_days': 19835, 'composite_score': 0.2111}",LOW_SCORE,AP_Team,2025-09-08T18:21:48.959185
